
Pulse: 66, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:31:49.057087600
Pulse: 68, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.681543
Pulse: 69, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.689523
Pulse: 67, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.696502700
Pulse: 67, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.703484200
Pulse: 65, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.710464600
Pulse: 66, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.718444300
Pulse: 66, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.726423
Pulse: 65, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.732410
Pulse: 63, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.740628100
Pulse: 62, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:49.746614100
Pulse: 60, Saturation: 97, Date: 2021-06-23, Time: 2021-06-23T16:31:50.174568800
Pulse: 60, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:51.181742900
Pulse: 59, Saturation: 97, Date: 2021-06-23, Time: 2021-06-23T16:31:52.194618900
Pulse: 60, Saturation: 97, Date: 2021-06-23, Time: 2021-06-23T16:31:53.205279400
Pulse: 61, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:54.215670
Pulse: 60, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:55.224731300
Pulse: 59, Saturation: 97, Date: 2021-06-23, Time: 2021-06-23T16:31:56.236603700
Pulse: 58, Saturation: 97, Date: 2021-06-23, Time: 2021-06-23T16:31:57.245403400
Pulse: 56, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:31:58.253461800
Pulse: 58, Saturation: 97, Date: 2021-06-23, Time: 2021-06-23T16:31:59.263135800
Pulse: 56, Saturation: 96, Date: 2021-06-23, Time: 2021-06-23T16:32:00.274512500
Pulse: 55, Saturation: 97, Date: 2021-06-23, Time: 2021-06-23T16:32:01.283943200
Pulse: 66, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:39:17.322564900
Pulse: 68, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:39:18.267094600
Pulse: 67, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:39:19.274158400
Pulse: 67, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:39:20.283451500
Pulse: 66, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:39:21.292860500
Pulse: 67, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:39:22.300713
Pulse: 67, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:39:23.315075
Pulse: 65, Saturation: 99, Date: 2021-06-23, Time: 2021-06-23T16:39:24.331433400
