
Pulse: 66, Saturation: 99, Date: 2021-06-24, Time: 2021-06-24T22:34:11.828447100
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.859235
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.860232700
Pulse: 68, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.860232700
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.861229600
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.861229600
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.862231800
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.863224300
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.863224300
Pulse: 67, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.864221700
Pulse: 68, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.864221700
Pulse: 67, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.865218800
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.865218800
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.866216200
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.867217200
Pulse: 61, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:11.987835400
Pulse: 61, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:12.992814300
Pulse: 62, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:13.999995300
Pulse: 63, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:34:15.000745500
Pulse: 64, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:34:16.004833600
Pulse: 64, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:34:17.015614
Pulse: 62, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:34:18.021957700
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:19.028736500
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:20.034297
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:21.043184100
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:22.044753200
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:23.050120500
Pulse: 62, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:34:24.057536700
Pulse: 58, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.704633400
Pulse: 58, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.705631900
Pulse: 59, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.706628200
Pulse: 57, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.707625700
Pulse: 58, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.707625700
Pulse: 56, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.708623
Pulse: 57, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.708623
Pulse: 56, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.709620100
Pulse: 56, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.710618700
Pulse: 54, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.710618700
Pulse: 54, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.711616600
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.712612100
Pulse: 62, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.712612100
Pulse: 60, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.713609600
Pulse: 60, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.714607400
Pulse: 62, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.714607400
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.715604200
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.715604200
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.716603800
Pulse: 67, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.716603800
Pulse: 67, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.717598800
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.718596300
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.718596300
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.719593400
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.719593400
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.719593400
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.720590900
Pulse: 61, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.721592600
Pulse: 60, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.721592600
Pulse: 62, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.722586800
Pulse: 60, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.722586800
Pulse: 59, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.723582800
Pulse: 58, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.723582800
Pulse: 57, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.724816300
Pulse: 57, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.724816300
Pulse: 57, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.725819500
Pulse: 55, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.725819500
Pulse: 57, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.726814700
Pulse: 57, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.726814700
Pulse: 59, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.727811900
Pulse: 59, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.727811900
Pulse: 61, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.728809100
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.728809100
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.729806600
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.730809100
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.730809100
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.731801600
Pulse: 67, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.731801600
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.732798900
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.732798900
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.733895500
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.734470800
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.734470800
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.735470400
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.735470400
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.736466900
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.736466900
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.737464400
Pulse: 62, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.738461900
Pulse: 60, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.738461900
Pulse: 58, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.739478800
Pulse: 58, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.739478800
Pulse: 60, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.740478
Pulse: 60, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.740478
Pulse: 58, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.741475400
Pulse: 59, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.741475400
Pulse: 60, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.742472900
Pulse: 58, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.742472900
Pulse: 58, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.743492
Pulse: 56, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.743492
Pulse: 58, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.744491600
Pulse: 59, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.744491600
Pulse: 57, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.745502800
Pulse: 58, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.745502800
Pulse: 58, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.746486300
Pulse: 59, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.746486300
Pulse: 58, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.747489800
Pulse: 58, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.747489800
Pulse: 59, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.748480800
Pulse: 61, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.748480800
Pulse: 60, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.749478800
Pulse: 58, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.749478800
Pulse: 56, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.750476300
Pulse: 56, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.750476300
Pulse: 58, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.751472900
Pulse: 59, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.751472900
Pulse: 59, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.752472500
Pulse: 61, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.752472500
Pulse: 62, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.753467800
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.753467800
Pulse: 61, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.754464700
Pulse: 62, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.754464700
Pulse: 64, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.755462100
Pulse: 63, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.755462100
Pulse: 64, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.755462100
Pulse: 66, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.756459300
Pulse: 68, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.756459300
Pulse: 67, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.757456700
Pulse: 67, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.757456700
Pulse: 69, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.758454200
Pulse: 67, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.758454200
Pulse: 66, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.759451300
Pulse: 66, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.759451300
Pulse: 68, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.760448600
Pulse: 69, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.761031200
Pulse: 68, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.761031200
Pulse: 66, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.762032200
Pulse: 64, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.762032200
Pulse: 66, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.763028800
Pulse: 68, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.763470600
Pulse: 68, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.763470600
Pulse: 69, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.764469700
Pulse: 70, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.764469700
Pulse: 70, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.764469700
Pulse: 72, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.765467
Pulse: 74, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.765467
Pulse: 74, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.766464300
Pulse: 74, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.766464300
Pulse: 75, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.767462600
Pulse: 74, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.767462600
Pulse: 73, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.768459100
Pulse: 74, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.769457900
Pulse: 73, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.769457900
Pulse: 75, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.770453500
Pulse: 77, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.771451100
Pulse: 75, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.771451100
Pulse: 77, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.772448700
Pulse: 69, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.772448700
Pulse: 71, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.773445900
Pulse: 71, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.773445900
Pulse: 73, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.774448200
Pulse: 75, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.774448200
Pulse: 73, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.775440100
Pulse: 74, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:43.775440100
Pulse: 75, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.776439500
Pulse: 73, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.776439500
Pulse: 74, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:43.777434800
Pulse: 72, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:44.109592600
Pulse: 74, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:45.111393700
Pulse: 75, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:46.113250
Pulse: 76, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:55.478328300
Pulse: 78, Saturation: 96, Date: 2021-06-24, Time: 2021-06-24T22:36:55.479326900
Pulse: 68, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:55.479326900
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:55.480400900
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:55.480400900
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:55.481386500
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:55.482392200
Pulse: 64, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:55.482392200
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:56.175020100
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:57.177723100
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:58.191766400
Pulse: 67, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:36:59.192257100
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:37:00.201118300
Pulse: 66, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:37:01.216016200
Pulse: 65, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:37:02.216891100
Pulse: 63, Saturation: 97, Date: 2021-06-24, Time: 2021-06-24T22:37:03.229958900
